Zotu,Domain,Phylum,Class,Order,Family,Genus,Species,MF.4B,MF.5B,MF.6B,MF.7B,MF.8B,MF.11A,MF.12A,MF.13A,MF.14B,MF.15A,MF.16A,MF.17A,MF.18B,MF.19A,MF.20A,MF.27B,MF.28A,MF.30A,MF.31B,MF.33A,ED.01A,ED.02B,ED.03A,ED.04A,ED.05A,ED.06A,ED.08A,ED.09A,ED.10A,ED.11A,ED.12A,ED.13A,ED.14B,ED.15B,ED.16A,ED.17B,ED.18A,ED.19A,ED.20A,ED.21A,ED.22A,ED.23A,ED.24A,ED.33A,IX.1B,IX.2A,IX.3A,IX.4B,IX.5A,IX.6A,IX.7A,IX.8A,IX.9A,IX.10A,IX.10CM.A,IX.20CM.B,IX.30CM.A,IX.40CM.A,IX.50CM.A,IX.60CM.A,IX.70CM.A,IX.80CM.A
Zotu3014,bacteria,pseudomonadota,gammaproteobacteria,pasteurellales,pasteurellaceae,haemophilus,haemophilus parainfluenzae,0.016150914141740424,0.0031318509238960224,0.0,0.01748679746791173,0.03790319523935868,0.0,0.0,0.0,0.0,0.0,0.0031795491399319573,0.0032246622166328077,0.0,0.0,0.0,0.0,0.13720244220347122,0.003197237586725069,0.0031426775612822125,0.003145940164218077,0.003225390272222939,0.0031012560086835167,0.0031915233140778097,0.0036640773853143776,0.0,0.0,0.0037778617302606727,0.0093694368968425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004015580452154359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zotu5707,bacteria,actinomycetota,thermoleophilia,thermoleophilales,thermoleophilaceae,thermoleophilum,thermoleophilum album,0.44576523031203563,0.006263701847792045,0.0,0.0,0.0,0.0,0.0031084861672365555,0.006225099601593625,0.0,0.0031537782263151254,0.0,0.03869594659959369,0.0,0.0,0.006515082415792559,0.0031985670419652,0.0,0.0,0.0,0.006291880328436154,0.0,0.0031012560086835167,0.0031915233140778097,0.0,0.0,0.006128577557148986,0.0,0.0,0.0,0.0031678651756581236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zotu1440,bacteria,actinomycetota,actinomycetes,kineosporiales,kineosporiaceae,angustibacter,angustibacter speluncae,0.49421797273725687,0.0,0.0032287227172930386,0.003497359493582345,0.007580639047871735,0.003164657109402196,0.0031084861672365555,0.0,0.0,0.0,0.0,0.0032246622166328077,0.0,0.003144555202666583,0.006515082415792559,0.009595701125895598,0.0,0.003197237586725069,0.0031426775612822125,0.00943782049265423,0.0,0.009303768026050551,0.0,0.0036640773853143776,0.0,0.006128577557148986,0.0,0.0,0.003197339813275355,0.0031678651756581236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zotu287,bacteria,actinomycetota,actinomycetes,propionibacteriales,nocardioidaceae,nocardioides,nocardioides szechwanensis,0.21642224949932165,0.015659254619480114,0.0581170089112747,0.003497359493582345,0.02653223666755107,0.006329314218804392,0.03730183400683867,0.028012948207171318,0.0,0.006307556452630251,0.009538647419795872,0.022572635516429653,0.01625540492213661,0.012578220810666332,0.006515082415792559,0.022389969293756397,0.034300610550867805,0.003197237586725069,0.006285355122564425,0.00943782049265423,0.07095858598890466,0.19537912854706158,0.0031915233140778097,0.3737358933020666,0.012651021569991776,0.006128577557148986,0.13222516055912353,0.2935756894343983,0.009592019439826065,0.3864795514302911,0.009492469307682572,0.48353074801233165,0.012896985329679188,0.16675752814033287,0.009788886351029464,0.016594205303508015,0.06322911068255825,0.07901890132119603,0.028497245266290924,0.1754441927972184,0.6702276052121253,0.009474482061647296,0.0032579657262005604,0.004015580452154359,0.012860909266285126,0.006459948320413436,0.003322700691121744,0.009558706388402102,0.016133716240198766,0.006370847004109196,0.07295102765795483,0.09723527695848054,0.08152003511632283,0.11142948105698822,0.006871907641561298,0.010003668011604254,0.0066063288630508026,0.006521668242736492,0.006701514542286557,0.009908838684106223,0.003245488770608854,0.02250008035742985
Zotu64,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum aridicola,0.041992376768525096,0.05950516755402443,0.12914890869172155,0.11541286328821738,0.07201607095478149,0.02531725687521757,0.083929126515387,0.028012948207171318,0.03206053028117085,0.16715024599470166,0.022256843979523704,0.13866047531521072,0.022757566890991256,0.04402377283733216,0.026060329663170238,0.0255885363357216,0.3052754339027235,0.028775138280525622,0.018856065367693277,0.031459401642180765,0.06450780544445878,0.32253062490308576,0.044681326397089334,0.13557086325663198,0.9551521285343793,0.015321443892872466,0.0831129580657348,1.5116024860239232,0.36449673871339044,0.560712136091488,0.5948614099481079,0.4283628103196495,0.509430920522328,0.4585832023859154,0.567755408359709,0.2489130795526202,0.758749328190699,0.6321512105695682,0.28497245266290927,0.9442087466904845,0.03061953526349811,0.1831733198585144,0.3420864012510588,0.20077902260771793,0.025721818532570252,0.0355297157622739,0.04319510898458267,0.025489883702405607,0.006453486496079508,0.028668811518491384,0.006343567622430856,0.08427057336401647,0.01567692983006208,0.03502069404648201,0.017179769103903245,0.003334556003868085,0.033031644315254016,0.029347507092314217,0.016753786355716394,0.019817677368212445,0.01947293262365312,0.02250008035742985
Zotu2417,bacteria,bacillota,bacilli,bacillales,bacillaceae,domibacillus,domibacillus antri,0.006460365656696169,0.006263701847792045,0.0,0.00699471898716469,0.0,0.0,0.0031084861672365555,0.07470119521912351,0.0,0.0031537782263151254,0.0031795491399319573,0.0,0.0032510809844273217,0.0,0.013030164831585119,0.0031985670419652,0.030870549495781024,0.0,0.0,0.0,0.04515546381112114,0.0,0.0,0.0,0.003162755392497944,0.003064288778574493,0.0,0.0,0.003197339813275355,0.0,0.003164156435894191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032152273165712815,0.0,0.0,0.0,0.0,0.0,0.0,0.02917058308754416,0.06270771932024832,0.009551098376313277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006428594387837099
Zotu33,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter phytolaccae,0.06783383939530976,0.2724710303789539,0.8007232338886736,0.05595775189731752,0.07580639047871736,0.060128485078641734,0.043518806341311785,0.2707918326693227,3.2669680356513098,0.04099911694209663,0.06041143365870719,0.9964206249395375,0.05201729575083715,0.987390333637307,0.8339305492214476,0.031985670419652,0.08232146532208273,0.0735364644946766,0.0502828409805154,0.031459401642180765,1.6739775512837052,0.04031632811288572,0.06383046628155618,0.02931261908251502,0.06325510784995889,0.05822148679291536,0.10955799017755949,0.0843249320715825,0.07353881570533316,0.07286089904013685,0.0348057207948361,0.04543241927632646,0.054812187651136546,0.060930635282044704,0.06199628022318661,0.04646377484982244,0.07903638835319782,0.09798343763828307,0.04432904819200811,0.04146862738843344,0.03402170584833124,0.041056088933804954,0.33231250407245716,0.11243625266032205,1.016011832036525,0.05813953488372093,0.056485911749069646,0.06053847379321332,0.0484011487205963,0.05415219953492817,0.6343567622430855,2.21372313875474,0.9939173512259359,3.635784781916587,0.03435953820780649,0.036680116042548935,0.04294113760983022,0.029347507092314217,0.030156815440289503,0.07927070947284978,0.11359210697130988,0.2539294783195654
Zotu315,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum,0.009690548485044253,0.006263701847792045,0.02905850445563735,0.003497359493582345,0.022741917143615207,0.003164657109402196,0.009325458501709667,0.009337649402390439,0.0,0.009461334678945377,0.006359098279863915,0.01289864886653123,0.0065021619688546434,0.006289110405333166,0.00977262362368884,0.0031985670419652,0.017150305275433902,0.00959171276017521,0.0031426775612822125,0.006291880328436154,0.009676170816668817,0.0031012560086835167,0.009574569942233428,0.0036640773853143776,0.0,0.006128577557148986,0.026445032111824706,0.021862019425965832,0.2334058063691009,0.2914435961605474,0.14871535248702697,0.04218724647087457,0.27083669192326293,0.37520443831574896,0.006525924234019643,0.41485513258770035,0.2718851759350005,0.18648460711802262,0.36729782787663856,0.1116463045073208,0.0068043411696662465,0.06316321374431531,0.29321691535805045,0.024093482712926155,0.016076136582856407,0.012919896640826873,0.013290802764486976,0.009558706388402102,0.019360459488238523,0.009556270506163794,0.022202486678507993,0.009723527695848054,0.01567692983006208,0.006367398917542184,0.006871907641561298,0.010003668011604254,0.013212657726101605,0.013043336485472984,0.0033507572711432786,0.02642356982428326,0.012981955082435416,0.0
Zotu17,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,flavisolibacter,flavisolibacter galbus,0.02907164545513276,0.0689007203257125,0.24538292651427096,0.04546567341657049,0.07580639047871736,0.04114054242222855,0.03730183400683867,0.1743027888446215,0.12183001506844923,0.025230225810521003,0.20349114495564527,0.22572635516429654,0.06177053870411912,0.23269708499732714,0.09446869502899212,0.04797850562947799,0.05488097688138849,0.04156408862742591,0.11627906976744186,0.03775128197061692,0.02580312217778351,0.462087145293844,0.054255896339322755,0.02198446431188627,0.028464798532481496,0.039835754121468406,1.1900264450321119,3.4854305256254094,1.7105768001023147,1.7803402287198657,0.9176053664093152,1.8822002271620963,0.054812187651136546,1.0005451688419973,0.49270727966848304,0.03318841060701603,1.4890455565742466,1.4950376129970289,0.2881388132480527,1.5247695301285529,0.23134759976865238,1.010611419909045,0.6320453508829087,0.07629602859093282,0.06108931901485436,0.06136950904392764,0.053163211057947905,0.04142106101640911,0.04194766222451679,0.06052304653903737,0.0919817305252474,0.3241175898616018,0.20380008779080702,0.21330786373766317,0.07902693787795492,0.04001467204641702,0.17506771487084627,0.06195584830599668,0.07036590269400884,0.03963535473642489,0.39594963001428013,0.09642891581755648
Zotu471,bacteria,bacillota,bacilli,bacillales,staphylococcaceae,staphylococcus,staphylococcus epidermidis,0.012920731313392338,0.44785468211713125,0.03228722717293039,0.01398943797432938,0.01516127809574347,0.006329314218804392,0.5346596207646875,0.018675298804780877,0.09297553781539547,0.04415289516841176,0.006359098279863915,0.48047467027828833,0.026008647875418574,0.14779409452532938,0.06840836536582187,0.0031985670419652,0.05488097688138849,0.01598618793362535,0.006285355122564425,0.003145940164218077,0.02580312217778351,0.015506280043417583,0.015957616570389046,0.01465630954125751,0.028464798532481496,0.003064288778574493,0.026445032111824706,0.006246291264561667,0.044762757385854966,0.006335730351316247,0.025313251487153528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003241175898616018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003245488770608854,0.0
Zotu1645,bacteria,pseudomonadota,alphaproteobacteria,rhodobacterales,paracoccaceae,paracoccus,paracoccus marinus,0.5071387040506492,0.009395552771688069,0.0032287227172930386,0.0,0.0,0.0,0.006216972334473111,0.0,0.0,0.0,0.0,0.006449324433265615,0.0065021619688546434,0.0,0.0,0.0031985670419652,0.0034300610550867805,0.003197237586725069,0.0031426775612822125,0.006291880328436154,0.003225390272222939,0.0,0.009574569942233428,0.0,0.0,0.003064288778574493,0.0,0.0,0.003197339813275355,0.0031678651756581236,0.003164156435894191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zotu189,bacteria,bacillota,bacilli,bacillales,bacillaceae,priestia,priestia koreensis,0.3585502939466374,0.009395552771688069,0.0032287227172930386,0.003497359493582345,0.0037903195239358677,0.006329314218804392,0.015542430836182779,0.0031125498007968126,0.00641210605623417,0.009461334678945377,0.0031795491399319573,0.01289864886653123,0.0065021619688546434,0.009433665607999749,0.013030164831585119,0.0063971340839304,0.013720244220347122,0.003197237586725069,0.0031426775612822125,0.003145940164218077,0.006450780544445878,0.5675298495890836,0.0031915233140778097,0.49831452440275537,0.0,0.22675736961451248,0.007555723460521345,0.0093694368968425,0.003197339813275355,0.009503595526974372,0.003164156435894191,0.01947103683271134,0.012896985329679188,0.025655004329281982,0.01957777270205893,0.013275364242806412,0.022130188738895388,0.015803780264239207,2.761066430245076,0.012759577657979523,0.05103255877249686,0.02210712481051036,0.0162898286310028,0.012046741356463078,0.032152273165712814,0.006459948320413436,0.009968102073365232,0.012744941851202804,0.006453486496079508,0.019112541012327587,0.006343567622430856,0.019447055391696107,0.012541543864049666,0.006367398917542184,0.027487630566245192,0.0,0.0,0.019565004728209476,0.02010454362685967,0.006605892456070815,0.01947293262365312,0.035357269133104045
Zotu46,bacteria,actinomycetota,actinomycetes,propionibacteriales,nocardioidaceae,nocardioides,nocardioides perillae,0.3714710252600297,1.5502662073285312,1.0105902105127211,0.1993494911341937,0.17056437857711407,0.037975885312826356,0.05284426484302145,0.5695966135458167,0.3654900452053477,0.028384004036836132,0.26708212775428447,0.535293927961046,0.06502161968854644,0.43080406276532185,0.407192650987035,0.04797850562947799,0.07546134321190917,0.4795856380087604,0.1791326209930861,0.03775128197061692,0.2548058315056122,0.043417584121569236,0.11170331599272333,0.025648541697200645,0.050604086279967105,0.13789299503585217,0.03022289384208538,0.49345700990037167,0.16626167029031844,0.7096017993474197,0.04746234653841286,0.5289631672886581,0.3353216185716589,0.2822050476221018,0.05873331810617679,0.026550728485612823,0.43311940817552397,0.4899171881914154,0.3293015008549174,0.49124373983221153,0.05103255877249686,0.9095502779181406,0.061901348797810646,0.056218126330161024,0.032152273165712814,0.16149870801033592,0.31565656565656564,0.11789071212362594,0.03226743248039753,0.06052304653903737,0.3203501649327582,0.16854114672803294,0.40446478961560167,0.4520853231454951,1.2300714678394724,0.14338590816632765,0.09579176851423664,0.5249942935402876,0.036858329982576064,0.042938300964460295,0.051927820329741664,0.31178682781009937
