ANATOMY,"Interdune, Depth","Stoss, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth",,,,,,,
Zotu,MF.28A,MF.31B,IX.10CM.A,IX.20CM.B,IX.30CM.A,IX.40CM.A,IX.50CM.A,IX.60CM.A,IX.70CM.A,IX.80CM.A,Domain,Phylum,Class,Order,Family,Genus,Species
Zotu2214,0.020580366330520683,0.0031426775612822125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,acetobacteraceae,falsiroseomonas,falsiroseomonas wooponensis
Zotu2502,0.037730671605954585,0.0,0.006871907641561298,0.0,0.0,0.0,0.0,0.0,0.006490977541217708,0.035357269133104045,bacteria,verrucomicrobiota,verrucomicrobiae,limisphaerales,limisphaeraceae,limisphaera,limisphaera ngatamarikiensis
Zotu6333,0.0,0.0,0.0,0.003334556003868085,0.0066063288630508026,0.0,0.0,0.0,0.0,0.0,bacteria,thermodesulfobacteriota,desulfuromonadia,desulfuromonadales,geoalkalibacteraceae,geoalkalibacter,geoalkalibacter ferrihydriticus
Zotu2270,0.0,0.3142677561282213,0.0,0.02667644803094468,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,chloroflexia,herpetosiphonales,herpetosiphonaceae,herpetosiphon,herpetosiphon aurantiacus
Zotu1144,0.0,0.10370835952231301,0.027487630566245192,0.00666911200773617,0.009909493294576204,0.006521668242736492,0.0,0.016514731140177038,0.22069323640140204,0.0032142971939185497,bacteria,bacillota,clostridia,eubacteriales,thermincolaceae,thermincola,thermincola ferriacetica
Zotu4878,0.0,0.0,0.0,0.0,0.04294113760983022,0.0,0.0033507572711432786,0.0,0.022718421394261976,0.0,bacteria,actinomycetota,actinomycetes,streptosporangiales,streptosporangiaceae,nonomuraea,nonomuraea soli
Zotu5071,0.11319201481786376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu4181,0.017150305275433902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,moraxellales,moraxellaceae,acinetobacter,acinetobacter junii
Zotu2614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,atribacterota,atribacteria,atribacterales,atribacteraceae,atribacter,atribacter laminatus
Zotu3139,0.027440488440694244,0.0,0.0,0.0,0.0,0.003260834121368246,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu760,0.024010427385607463,0.0,0.0,0.003334556003868085,0.0033031644315254013,0.003260834121368246,0.0,0.0,0.0,0.0032142971939185497,bacteria,bacteroidota,cytophagia,cytophagales,spirosomataceae,nibrella,nibrella saemangeumensis
Zotu3314,0.010290183165260341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,nitriliruptoria,euzebyales,euzebyaceae,euzebya,euzebya pacifica
Zotu6388,0.006860122110173561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,planctomycetales,planctomycetaceae,schlesneria,schlesneria paludicola
Zotu506,0.006860122110173561,0.0031426775612822125,0.0,0.003334556003868085,0.0,0.0,0.060313630880579006,0.0033029462280354076,0.003245488770608854,0.0,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu4214,0.0,0.0,0.0,0.003334556003868085,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,burkholderiales,aquincola,aquincola tertiaricarbonis
Zotu3325,0.037730671605954585,0.009428032683846638,0.003435953820780649,0.0,0.0,0.0,0.0,0.0033029462280354076,0.0,0.006428594387837099,bacteria,verrucomicrobiota,verrucomicrobiae,limisphaerales,limisphaeraceae,limisphaera,limisphaera ngatamarikiensis
Zotu4043,0.0,0.0,0.02061572292468389,0.016672780019340423,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,luteitalea,luteitalea pratensis
Zotu3643,0.0,0.05656819610307982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,roseisolibacter,roseisolibacter agri
Zotu4914,0.0,0.04714016341923319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,vicinamibacter,vicinamibacter silvestris
Zotu4743,0.0,0.08485229415461973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,azospirillaceae,skermanella,skermanella rubra
Zotu1986,0.0,0.0,0.006871907641561298,0.0,0.0,0.0,0.0033507572711432786,0.006605892456070815,0.0,0.0,bacteria,bacillota,clostridia,eubacteriales,peptococcaceae,phosphitispora,phosphitispora fastidiosa
Zotu2577,0.006860122110173561,0.08799497171590194,0.0,0.0,0.0,0.0,0.0,0.06275597833267274,0.0,0.0,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,modestobacter,modestobacter lapidis
Zotu3629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,segetibacter,segetibacter aerophilus
Zotu6193,0.0034300610550867805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas daechungensis
Zotu5845,0.09604170954242985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,bacilli,bacillales,bacillaceae,metabacillus,metabacillus herbersteinensis
Zotu2628,0.013720244220347122,0.0,0.0,0.0,0.0033031644315254013,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,thermomicrobia,sphaerobacterales,sphaerobacteraceae,sphaerobacter,sphaerobacter thermophilus
Zotu864,0.05488097688138849,0.0,0.0,0.003334556003868085,0.0033031644315254013,0.0,0.0,0.033029462280354076,0.003245488770608854,0.0385715663270226,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter naiadicus
Zotu921,0.013720244220347122,0.0,0.003435953820780649,0.06002200806962553,0.0033031644315254013,0.003260834121368246,0.010052271813429835,0.17175320385784118,0.11034661820070102,0.0032142971939185497,bacteria,chloroflexota,chloroflexia,chloroflexales,roseiflexaceae,kouleothrix,kouleothrix aurantiaca
Zotu730,0.006860122110173561,0.006285355122564425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,micromonosporales,micromonosporaceae,micromonospora,micromonospora marina
Zotu2841,0.0034300610550867805,0.0,0.09620670698185817,0.010003668011604254,0.0,0.0,0.0033507572711432786,0.0033029462280354076,0.012981955082435416,0.0,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu2647,0.0034300610550867805,0.0,0.0,0.003334556003868085,0.0,0.2641275638308279,0.0033507572711432786,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas sediminicola
Zotu1244,0.08575152637716951,0.0031426775612822125,0.0,0.003334556003868085,0.0,0.0,0.0,0.006605892456070815,0.0,0.006428594387837099,bacteria,rhodothermota,rhodothermia,rhodothermales,rhodothermaceae,rhodocaloribacter,rhodocaloribacter litoris
Zotu5202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,bacilli,lactobacillales,enterococcaceae,enterococcus,enterococcus columbae
Zotu3397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,acidiferrimicrobium,acidiferrimicrobium australe
Zotu1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003245488770608854,0.0032142971939185497,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,baekduiaceae,baekduia,baekduia soli
Zotu4957,0.0,0.06285355122564425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas wittichii
Zotu3850,0.006860122110173561,0.0502828409805154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu2052,0.013720244220347122,0.0,0.0,0.0,0.0033031644315254013,0.0,0.0033507572711432786,0.0,0.051927820329741664,0.064285943878371,bacteria,bacillota,bacilli,bacillales,bacillaceae,calditerricola,calditerricola yamamurae
Zotu3312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033029462280354076,0.006490977541217708,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter phytolaccae
Zotu5370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032142971939185497,bacteria,pseudomonadota,gammaproteobacteria,acidiferrobacterales,acidiferrobacteraceae,sulfuricaulis,sulfuricaulis limicola
Zotu5996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,roseisolibacter,roseisolibacter agri
Zotu4709,0.0,0.034569453174104335,0.04123144584936778,0.02667644803094468,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,flavisolibacter,flavisolibacter ginsengiterrae
Zotu1434,0.013720244220347122,0.0,0.0,0.003334556003868085,0.0,0.0,0.0,0.0,0.07789173049461248,0.0385715663270226,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu1790,0.0,0.0031426775612822125,0.010307861462341946,0.0,0.0033031644315254013,0.0,0.0,0.0033029462280354076,0.006490977541217708,0.0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,zavarzinella,zavarzinella formosa
Zotu1350,0.017150305275433902,0.0,0.003435953820780649,0.0,0.0,0.0,0.0,0.09908838684106222,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,novosphingobium,novosphingobium arabidopsis
Zotu5196,0.044590793716128146,0.0,0.0,0.0,0.0,0.0,0.0033507572711432786,0.0,0.0,0.00964289158175565,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas leidyi
Zotu5987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,nitrosomonadales,nitrosomonadaceae,nitrosovibrio,nitrosovibrio tenuis
Zotu5287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,segetibacter,segetibacter koreensis
Zotu5600,0.017150305275433902,0.0,0.0,0.0,0.0,0.0,0.0,0.0033029462280354076,0.0,0.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,roseisolibacter,roseisolibacter agri
Zotu3480,0.0,0.0,0.003435953820780649,0.0,0.0,0.0,0.0,0.0033029462280354076,0.0,0.006428594387837099,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,nibribacter,nibribacter koreensis
Zotu3529,0.0034300610550867805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,micromonosporales,micromonosporaceae,micromonospora,micromonospora olivasterospora
Zotu2190,0.0,0.0,0.0,0.0,0.0,0.0,0.013403029084573114,0.0033029462280354076,0.0,0.006428594387837099,bacteria,thermomicrobiota,thermomicrobia,thermomicrobiales,thermomicrobiaceae,thermalbibacter,thermalbibacter longus
Zotu1412,0.0,0.0,0.006871907641561298,0.08002934409283403,0.039637973178304815,0.26738839795219616,0.0033507572711432786,0.03633240850838949,0.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,lacipirellulaceae,pirellulimonas,pirellulimonas nuda
Zotu2119,0.0034300610550867805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,collimonas,collimonas fungivorans
Zotu4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08257365570088519,0.003245488770608854,0.07071453826620809,bacteria,bacillota,bacilli,bacillales,paenibacillaceae,paenibacillus,paenibacillus antri
Zotu2127,0.0,0.0,0.0,0.00666911200773617,0.0033031644315254013,0.003260834121368246,0.0,0.006605892456070815,0.0,0.0,bacteria,myxococcota,myxococcia,myxococcales,myxococcaceae,simulacricoccus,simulacricoccus ruber
Zotu3072,0.0,0.0,0.0,0.023341892027076594,0.0033031644315254013,0.0,0.0,0.0,0.003245488770608854,0.0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,candidatus methanomethylophilaceae,candidatus methanomethylophilus,candidatus methanomethylophilus alvus
Zotu262,0.017150305275433902,0.13513513513513514,0.8658603628367234,0.036680116042548935,0.0066063288630508026,0.0,0.35182951347004426,0.0,0.0,0.012857188775674199,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,roseisolibacter,roseisolibacter agri
Zotu1597,0.0,0.0,0.003435953820780649,0.00666911200773617,0.0,0.003260834121368246,0.0,0.0033029462280354076,0.0,0.025714377551348398,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,parviterribacteraceae,parviterribacter,parviterribacter kavangonensis
Zotu860,0.037730671605954585,0.0,0.0,0.003334556003868085,0.029728479883728613,0.0,0.08376893177858195,0.0033029462280354076,0.012981955082435416,0.006428594387837099,bacteria,myxococcota,myxococcia,myxococcales,myxococcaceae,simulacricoccus,simulacricoccus ruber
Zotu1409,0.0034300610550867805,0.0,0.0,0.0,0.0,0.0,0.006701514542286557,0.0,0.0,0.0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu3918,0.0034300610550867805,0.0031426775612822125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,vicinamibacter,vicinamibacter silvestris
Zotu3515,0.0034300610550867805,0.0,0.003435953820780649,0.030011004034812765,0.0,0.0,0.0033507572711432786,0.0,0.003245488770608854,0.0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu1028,0.0,0.0,0.003435953820780649,0.0,0.0,0.0,0.0033507572711432786,0.0033029462280354076,0.003245488770608854,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingosinicellaceae,pedomonas,pedomonas mirosovicensis
Zotu4394,0.0,0.0,0.0,0.0,0.0,0.0,0.0033507572711432786,0.0033029462280354076,0.0,0.0,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,geodermatophilus,geodermatophilus nigrescens
Zotu1554,0.0,0.0,0.0,0.0,0.0033031644315254013,0.006521668242736492,0.0033507572711432786,0.006605892456070815,0.022718421394261976,0.3246440165857735,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu6292,0.020580366330520683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04821445790877824,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu97,0.0,0.8045254556882464,0.577240241891149,1.0503851412184466,0.009909493294576204,0.013043336485472984,3.7729526873073316,0.0,0.01947293262365312,0.0032142971939185497,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga massiliensis
Zotu2103,0.024010427385607463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003245488770608854,0.035357269133104045,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,thermanaerothrix,thermanaerothrix daxensis
Zotu4607,0.034300610550867805,0.009428032683846638,0.0,0.06002200806962553,0.0,0.0,0.0,0.0,0.0,0.0032142971939185497,bacteria,bacillota,clostridia,eubacteriales,thermincolaceae,thermincola,thermincola carboxydiphila
Zotu1548,0.010290183165260341,0.0,0.03779549202858713,0.00666911200773617,0.0,0.0,0.030156815440289503,0.0,0.006490977541217708,0.0192857831635113,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter naiadicus
Zotu3649,0.0,0.0,0.003435953820780649,0.02000733602320851,0.0,0.003260834121368246,0.0033507572711432786,0.019817677368212445,0.0,0.0,bacteria,chloroflexota,chloroflexi,chloroflexi,chloroflexi,candidatus chlorothrix,candidatus chlorothrix halophila
Zotu5097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003245488770608854,0.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter bracarensis
Zotu4061,0.037730671605954585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,deinococcota,deinococci,deinococcales,deinococcaceae,deinococcus,deinococcus navajonensis
Zotu2794,0.006860122110173561,0.0031426775612822125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032142971939185497,bacteria,pseudomonadota,gammaproteobacteria,thiotrichales,fastidiosibacteraceae,caedibacter,caedibacter macronucleorum
Zotu5149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu5372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,thermodesulfobacteriota,desulfuromonadia,desulfuromonadales,desulfuromonadaceae,pelobacter,pelobacter seleniigenes
Zotu4976,0.0034300610550867805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,bacilli,bacillales,bacillales,exiguobacterium,exiguobacterium oxidotolerans
Zotu5791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu2424,0.0034300610550867805,0.0031426775612822125,0.10307861462341945,0.12004401613925106,0.15524872828169387,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas humi
Zotu5651,0.006860122110173561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,xanthomonadales,xanthomonadaceae,lysobacter,lysobacter bugurensis
Zotu4529,0.034300610550867805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,verrucomicrobiota,verrucomicrobiae,limisphaerales,fontisphaeraceae,fontisphaera,fontisphaera persica
Zotu389,0.024010427385607463,0.2796983029541169,0.17179769103903242,0.3968121644603021,0.013212657726101605,0.0,0.0033507572711432786,0.006605892456070815,0.006490977541217708,0.0032142971939185497,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,candidatus methanogranum,thermoplasmata archaeon kjm51a
Zotu511,0.0,0.0251414204902577,0.003435953820780649,0.003334556003868085,0.0,0.0,0.0033507572711432786,0.340203461487647,0.27262105673114373,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,lacipirellulaceae,aeoliella,aeoliella mucimassa
Zotu2418,0.0,0.0031426775612822125,0.0,0.0,0.0,0.0,0.0,0.0033029462280354076,0.0,0.0,bacteria,thermodesulfobacteriota,desulfuromonadia,desulfuromonadales,geoalkalibacteraceae,geoalkalibacter,geoalkalibacter ferrihydriticus
Zotu4533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,phycisphaerae,tepidisphaerales,tepidisphaeraceae,tepidisphaera,tepidisphaera mucosa
Zotu2290,0.006860122110173561,0.0,0.03092358438702584,0.0,0.0,0.0,0.0,0.0,0.0,0.0032142971939185497,bacteria,actinomycetota,actinomycetes,propionibacteriales,nocardioidaceae,nocardioides,nocardioides lacusdianchii
Zotu4746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,parviterribacteraceae,parviterribacter,parviterribacter kavangonensis
Zotu1439,0.08918158743225629,0.0,0.0,0.003334556003868085,0.0,0.006521668242736492,0.0,0.016514731140177038,0.0,0.02250008035742985,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu704,0.041160732661041366,0.15084852294154621,0.0,0.003334556003868085,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,ornatilinea,ornatilinea apprima
Zotu1737,0.027440488440694244,0.0,0.0,0.0,0.0,0.003260834121368246,0.0,0.0033029462280354076,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,methylobacterium,methylobacterium iners
Zotu1493,0.0,0.0,0.003435953820780649,0.0,0.0033031644315254013,0.003260834121368246,0.0,0.006605892456070815,0.0,0.0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu6209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,phyllobacteriaceae,chelativorans,chelativorans multitrophicus
Zotu6165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu3104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,pontibacter,pontibacter populi
Zotu5021,0.0034300610550867805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodobacterales,roseobacteraceae,rubellimicrobium,rubellimicrobium mesophilum
Zotu2642,0.024010427385607463,0.0,0.0,0.003334556003868085,0.0,0.0,0.0,0.0,0.0,0.012857188775674199,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,aestuariivirgaceae,aestuariivirga,aestuariivirga litoralis
Zotu3066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,hymenobacter,hymenobacter radiodurans
Zotu3159,0.0,0.006285355122564425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,cyanobacteriota,cyanophyceae,synechococcales,synechococcales,calenema,calenema singularis
Zotu5425,0.013720244220347122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,propionibacteriales,nocardioidaceae,nocardioides,nocardioides pocheonensis
Zotu3901,0.041160732661041366,0.0,0.0,0.0,0.0033031644315254013,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,pseudomonadales,pseudomonadaceae,pseudomonas,pseudomonas putida
Zotu4899,0.0034300610550867805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,tepidiformia,tepidiformales,tepidiformaceae,tepidiforma,tepidiforma bonchosmolovskayae
Zotu5019,0.0,0.0,0.0,0.0,0.0,0.0,0.056962873609435735,0.009908838684106223,0.03245488770608854,0.0,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu6069,0.006860122110173561,0.0,0.027487630566245192,0.0,0.0,0.0,0.036858329982576064,0.0,0.003245488770608854,0.0032142971939185497,bacteria,planctomycetota,planctomycetia,pirellulales,thermoguttaceae,thermogutta,thermogutta terrifontis
Zotu3765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945303210463733,0.0,0.0,bacteria,actinomycetota,actinomycetes,kitasatosporales,streptomycetaceae,streptomyces,streptomyces tauricus
Zotu4165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033029462280354076,0.0,0.0032142971939185497,bacteria,myxococcota,myxococcota,polyangiales,polyangiaceae,aetherobacter,aetherobacter rufus
Zotu4812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,chloroflexia,herpetosiphonales,herpetosiphonaceae,herpetosiphon,herpetosiphon aurantiacus
Zotu3258,0.0034300610550867805,0.0031426775612822125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu1669,0.0,0.0,0.0,0.0,0.0,0.0,0.0033507572711432786,0.0,0.006490977541217708,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,baekduiaceae,baekduia,baekduia soli
Zotu4942,0.0,0.021998742928975485,0.0,0.023341892027076594,0.04954746647288102,0.0,0.0,0.0033029462280354076,0.003245488770608854,0.0032142971939185497,bacteria,actinomycetota,actinomycetia,pseudonocardiales,pseudonocardiaceae,saccharomonospora,saccharomonospora cyanea
Zotu1359,0.0,0.0,0.003435953820780649,0.0,0.0,0.0,0.0,0.009908838684106223,0.003245488770608854,0.0032142971939185497,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,flavisolibacter,flavisolibacter ginsengiterrae
Zotu938,0.0034300610550867805,0.006285355122564425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,conexibacteraceae,conexibacter,conexibacter arvalis
Zotu3112,0.0,0.0,0.013743815283122596,0.003334556003868085,0.08588227521966044,0.006521668242736492,0.0,0.01321178491214163,0.003245488770608854,0.0,bacteria,actinomycetota,thermoleophilia,miltoncostaeales,miltoncostaeaceae,miltoncostaea,miltoncostaea marina
Zotu4783,0.0,0.0031426775612822125,0.0,0.0,0.0,0.0,0.0,0.0,0.003245488770608854,0.0,bacteria,chloroflexota,caldilineae,caldilineales,caldilineaceae,litorilinea,litorilinea aerophila
Zotu5765,0.0,0.0,0.006871907641561298,0.0,0.0,0.0,0.0,0.0,0.0,0.00964289158175565,bacteria,actinomycetota,actinomycetes,nakamurellales,nakamurellaceae,nakamurella,nakamurella leprariae
